condition,snr_db,realization,sample_id,stable_seed_uint64,shared_scope
snr_30db,30.0,draw0,bb7d_pec_ti090_pi000,1844511016466895811,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti090_pi030,10625434113074089837,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti090_pi060,12033180734059310953,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti090_pi090,4018931127203480461,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti090_pi120,14984831932213083696,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti090_pi150,7802309509623860372,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti090_pi180,2119751367182330609,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti090_pi210,5430908299401212138,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti090_pi240,12866189098484762590,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti090_pi270,5258495870341490294,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti090_pi300,9934688166913343873,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti090_pi330,16684269489645850727,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti120_pi000,273063507165240821,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti120_pi030,9019780011790161229,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti120_pi060,5680714174224420939,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti120_pi090,6882279726453051729,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti120_pi120,1407244610465129895,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti120_pi150,9161591935155558174,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti120_pi180,4419186789920347549,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti120_pi210,8593311757133847157,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti120_pi240,5212118140836669047,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti120_pi270,13214312065749025135,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti120_pi300,5771867084079737171,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti120_pi330,2356798106479277508,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti150_pi000,1250236267515416978,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti150_pi030,18315360161578796900,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti150_pi060,1817303754927121814,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti150_pi090,8427763880445173045,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti150_pi120,6731759875477622734,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti150_pi150,1263389227063912518,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti150_pi180,17019771366719555453,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti150_pi210,9459391953002642652,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti150_pi240,9102877785777758657,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti150_pi270,5517446529951350518,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti150_pi300,9502758688835481444,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bb7d_pec_ti150_pi330,2905651282883814656,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti030_pi000,14544050575197358138,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti030_pi030,12538467940065296604,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti030_pi060,897531973762094714,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti030_pi090,7159166203002965531,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti030_pi120,8200012355844929760,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti030_pi150,5972929450016928128,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti030_pi180,10961203347489898799,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti030_pi210,7038212151839019970,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti030_pi240,1796337668938941889,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti030_pi270,14005022939967026874,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti030_pi300,6261467679224377258,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti030_pi330,8075101730582541074,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti060_pi000,6147936510912598772,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti060_pi030,11248017281632786892,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti060_pi060,8935999120408205338,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti060_pi090,972135457543755419,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti060_pi120,14665900335241475062,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti060_pi150,3494128885355176751,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti060_pi180,7004072878695293986,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti060_pi210,12038387484810089434,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti060_pi240,4401679377497547111,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti060_pi270,6503080928050213810,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti060_pi300,14211130320153756226,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti060_pi330,7823552919298465634,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti090_pi000,7734629811529723956,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti090_pi030,7553118095826707389,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti090_pi060,14451393706544611681,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti090_pi090,848951477042282433,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti090_pi120,1495594265164797652,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti090_pi150,7908658004672968556,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti090_pi180,2949874767386363946,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti090_pi210,8104721586944040853,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti090_pi240,2921152487459939724,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti090_pi270,6515698605725396521,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti090_pi300,2003203365154259863,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti090_pi330,10191274244868934461,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti120_pi000,4601131162508985085,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti120_pi030,7186841581939193381,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti120_pi060,13491691858321397733,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti120_pi090,10040616675870578605,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti120_pi120,6696212623149922227,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti120_pi150,14043070253353800046,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti120_pi180,3080866014317371046,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti120_pi210,13519444101114974663,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti120_pi240,3689361479489783739,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti120_pi270,11313491534789192734,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti120_pi300,5127281455113957323,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti120_pi330,11635228284514729613,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti150_pi000,1300438053327061774,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti150_pi030,14194307240145742103,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti150_pi060,8085499727502259803,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti150_pi090,10815431777125421647,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti150_pi120,11863253776815034152,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti150_pi150,7177200322656295074,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
snr_30db,30.0,draw0,bbc6_pec_ti150_pi180,16276009788585364628,same sample/model arms/folds/checkpoint seeds; theta/phi use sequential independent draws from this RNG
